duration,month,hour,day_of_week,user_type
4.116666667,5,16,Monday,Subscriber
1.616666667,5,16,Monday,Subscriber
7.083333333,5,16,Monday,Subscriber
16.83333333,5,16,Monday,Subscriber
15.13333333,5,16,Monday,Subscriber
9.966666667,5,16,Monday,Subscriber
11.8,5,16,Monday,Subscriber
28.16666667,5,16,Monday,Subscriber
10.55,5,16,Monday,Subscriber
6.533333333,5,16,Monday,Subscriber
9.566666667,5,16,Monday,Subscriber
4.033333333,5,16,Monday,Subscriber
15.31666667,5,16,Monday,Customer
13.78333333,5,16,Monday,Subscriber
20.73333333,5,16,Monday,Subscriber
6.433333333,5,16,Monday,Subscriber
23.51666667,5,16,Monday,Customer
10.16666667,5,16,Monday,Customer
16.5,5,16,Monday,Customer
4.783333333,5,16,Monday,Subscriber
17.2,5,16,Monday,Subscriber
43.91666667,5,16,Monday,Subscriber
4.466666667,5,16,Monday,Customer
5.15,5,15,Monday,Subscriber
19.66666667,5,15,Monday,Customer
15.15,5,15,Monday,Subscriber
30.25,5,15,Monday,Customer
3.75,5,15,Monday,Subscriber
4.95,5,15,Monday,Subscriber
20.11666667,5,15,Monday,Subscriber
8.45,5,15,Monday,Subscriber
29.5,5,15,Monday,Customer
30.31666667,5,15,Monday,Customer
19.15,5,15,Monday,Subscriber
25.35,5,15,Monday,Subscriber
8.433333333,5,15,Monday,Subscriber
22.01666667,5,15,Monday,Customer
9.316666667,5,15,Monday,Subscriber
5.616666667,5,15,Monday,Subscriber
29.18333333,5,14,Monday,Customer
8.25,5,14,Monday,Customer
11.46666667,5,14,Monday,Subscriber
16.86666667,5,14,Monday,Subscriber
3.066666667,5,14,Monday,Subscriber
23.68333333,5,14,Monday,Customer
65.46666667,5,14,Monday,Customer
3.816666667,5,14,Monday,Subscriber
7.5,5,14,Monday,Subscriber
3.783333333,5,14,Monday,Subscriber
9.25,5,14,Monday,Customer
10.46666667,5,14,Monday,Subscriber
100.9833333,5,14,Monday,Customer
3.85,5,13,Monday,Subscriber
20.41666667,5,13,Monday,Customer
6.683333333,5,13,Monday,Subscriber
30.96666667,5,13,Monday,Customer
18.26666667,5,13,Monday,Customer
44.16666667,5,13,Monday,Customer
22.78333333,5,13,Monday,Customer
5.716666667,5,13,Monday,Subscriber
20.26666667,5,13,Monday,Customer
10.18333333,5,13,Monday,Subscriber
6.15,5,13,Monday,Subscriber
15.71666667,5,13,Monday,Customer
18.23333333,5,13,Monday,Customer
3.85,5,13,Monday,Subscriber
30.6,5,13,Monday,Customer
3.6,5,13,Monday,Customer
184.3833333,5,13,Monday,Customer
2.966666667,5,12,Monday,Subscriber
28.96666667,5,12,Monday,Customer
6.3,5,12,Monday,Subscriber
19.86666667,5,12,Monday,Subscriber
5.816666667,5,12,Monday,Subscriber
4.366666667,5,12,Monday,Customer
5.316666667,5,12,Monday,Subscriber
28.06666667,5,12,Monday,Subscriber
32.3,5,12,Monday,Customer
11.68333333,5,12,Monday,Subscriber
21.43333333,5,12,Monday,Customer
5.033333333,5,12,Monday,Subscriber
7.35,5,12,Monday,Subscriber
16.71666667,5,12,Monday,Customer
4.183333333,5,11,Monday,Subscriber
3.15,5,11,Monday,Subscriber
29.6,5,11,Monday,Subscriber
16.86666667,5,11,Monday,Customer
18.8,5,11,Monday,Subscriber
7.333333333,5,11,Monday,Subscriber
5.033333333,5,11,Monday,Subscriber
3.083333333,5,11,Monday,Customer
17.1,5,11,Monday,Customer
13.3,5,11,Monday,Customer
24.86666667,5,11,Monday,Subscriber
12.4,5,10,Monday,Subscriber
10.78333333,5,10,Monday,Subscriber
54.43333333,5,10,Monday,Customer
6.666666667,5,10,Monday,Subscriber
29.21666667,5,10,Monday,Subscriber
23.98333333,5,10,Monday,Subscriber
5.266666667,5,9,Monday,Subscriber
7.45,5,9,Monday,Subscriber
15.61666667,5,9,Monday,Subscriber
187.45,5,9,Monday,Customer
3.233333333,5,9,Monday,Subscriber
9.233333333,5,9,Monday,Subscriber
1.266666667,5,9,Monday,Subscriber
16.58333333,5,9,Monday,Subscriber
23.23333333,5,9,Monday,Subscriber
10.38333333,5,9,Monday,Subscriber
7.166666667,5,9,Monday,Subscriber
7.05,5,9,Monday,Subscriber
7.05,5,9,Monday,Subscriber
8.15,5,8,Monday,Subscriber
3.183333333,5,8,Monday,Subscriber
6.583333333,5,8,Monday,Subscriber
20.08333333,5,8,Monday,Subscriber
8.033333333,5,8,Monday,Subscriber
5.366666667,5,8,Monday,Subscriber
7.133333333,5,8,Monday,Subscriber
3.75,5,8,Monday,Subscriber
5.733333333,5,8,Monday,Subscriber
19.71666667,5,8,Monday,Subscriber
9.1,5,8,Monday,Subscriber
23.75,5,8,Monday,Subscriber
12.98333333,5,8,Monday,Subscriber
9.566666667,5,8,Monday,Subscriber
20.05,5,8,Monday,Subscriber
5.516666667,5,8,Monday,Subscriber
23.55,5,8,Monday,Subscriber
3.6,5,8,Monday,Subscriber
14.2,5,8,Monday,Subscriber
19.31666667,5,8,Monday,Subscriber
220.7166667,5,8,Monday,Subscriber
9.533333333,5,8,Monday,Subscriber
7.233333333,5,8,Monday,Subscriber
23.76666667,5,8,Monday,Subscriber
11.36666667,5,8,Monday,Subscriber
5.433333333,5,8,Monday,Subscriber
20.83333333,5,8,Monday,Subscriber
20.26666667,5,8,Monday,Subscriber
6.366666667,5,7,Monday,Subscriber
6.3,5,7,Monday,Subscriber
9.483333333,5,7,Monday,Subscriber
7.916666667,5,7,Monday,Subscriber
21.71666667,5,7,Monday,Subscriber
4.55,5,7,Monday,Subscriber
4.133333333,5,7,Monday,Subscriber
28.33333333,5,7,Monday,Subscriber
17.16666667,5,7,Monday,Subscriber
6.033333333,5,7,Monday,Subscriber
14.5,5,7,Monday,Subscriber
19.8,5,7,Monday,Customer
5.766666667,5,7,Monday,Subscriber
12.23333333,5,7,Monday,Subscriber
4.833333333,5,7,Monday,Subscriber
3.633333333,5,7,Monday,Subscriber
11.66666667,5,7,Monday,Subscriber
19.7,5,7,Monday,Subscriber
10.56666667,5,7,Monday,Subscriber
12.2,5,7,Monday,Subscriber
5.116666667,5,7,Monday,Subscriber
10.83333333,5,7,Monday,Subscriber
19.68333333,5,7,Monday,Subscriber
13.36666667,5,7,Monday,Subscriber
5.25,5,6,Monday,Subscriber
10.51666667,5,6,Monday,Subscriber
26.05,5,6,Monday,Subscriber
16.26666667,5,4,Monday,Customer
7.816666667,5,23,Sunday,Subscriber
23.1,5,23,Sunday,Subscriber
10.93333333,5,23,Sunday,Subscriber
6.3,5,22,Sunday,Subscriber
17.55,5,22,Sunday,Subscriber
5.766666667,5,21,Sunday,Subscriber
27.31666667,5,21,Sunday,Subscriber
6.4,5,21,Sunday,Customer
11.65,5,21,Sunday,Subscriber
25.1,5,21,Sunday,Customer
12.61666667,5,21,Sunday,Customer
3.1,5,20,Sunday,Subscriber
4.9,5,20,Sunday,Subscriber
7.433333333,5,20,Sunday,Subscriber
4.983333333,5,20,Sunday,Subscriber
14.03333333,5,20,Sunday,Subscriber
11.81666667,5,20,Sunday,Customer
23.08333333,5,20,Sunday,Customer
11.18333333,5,19,Sunday,Subscriber
14.75,5,19,Sunday,Subscriber
10,5,19,Sunday,Subscriber
19.43333333,5,19,Sunday,Customer
6.716666667,5,19,Sunday,Subscriber
4.383333333,5,19,Sunday,Subscriber
16.28333333,5,19,Sunday,Subscriber
15.31666667,5,19,Sunday,Subscriber
3.066666667,5,19,Sunday,Subscriber
20.83333333,5,19,Sunday,Subscriber
6.8,5,19,Sunday,Subscriber
14.9,5,19,Sunday,Subscriber
9.233333333,5,19,Sunday,Subscriber
57.46666667,5,19,Sunday,Customer
23.56666667,5,19,Sunday,Subscriber
13.98333333,5,18,Sunday,Subscriber
12.68333333,5,18,Sunday,Subscriber
25.88333333,5,18,Sunday,Customer
13.43333333,5,18,Sunday,Subscriber
15.93333333,5,18,Sunday,Subscriber
10.36666667,5,18,Sunday,Customer
16.45,5,18,Sunday,Subscriber
21.61666667,5,18,Sunday,Subscriber
20.31666667,5,18,Sunday,Subscriber
8.183333333,5,18,Sunday,Subscriber
9.066666667,5,18,Sunday,Subscriber
28.25,5,18,Sunday,Customer
5.166666667,5,17,Sunday,Subscriber
11.01666667,5,17,Sunday,Subscriber
1.016666667,5,17,Sunday,Customer
4.75,5,17,Sunday,Subscriber
23.58333333,5,17,Sunday,Customer
6.066666667,5,17,Sunday,Customer
10.15,5,17,Sunday,Subscriber
17.16666667,5,17,Sunday,Customer
26.05,5,17,Sunday,Subscriber
14.25,5,17,Sunday,Subscriber
29.76666667,5,17,Sunday,Customer
28.31666667,5,17,Sunday,Customer
27.35,5,17,Sunday,Subscriber
21.68333333,5,17,Sunday,Customer
5.666666667,5,16,Sunday,Subscriber
16.51666667,5,16,Sunday,Subscriber
20.66666667,5,16,Sunday,Customer
12.63333333,5,16,Sunday,Subscriber
23.53333333,5,16,Sunday,Customer
23.3,5,16,Sunday,Customer
6.366666667,5,16,Sunday,Subscriber
77.75,5,16,Sunday,Subscriber
6.416666667,5,16,Sunday,Subscriber
7.166666667,5,16,Sunday,Subscriber
8.3,5,16,Sunday,Customer
11.81666667,5,16,Sunday,Subscriber
21.28333333,5,16,Sunday,Customer
9.9,5,16,Sunday,Customer
21.86666667,5,16,Sunday,Subscriber
9.316666667,5,16,Sunday,Subscriber
22.71666667,5,16,Sunday,Customer
5.716666667,5,15,Sunday,Subscriber
3.216666667,5,15,Sunday,Customer
20.21666667,5,15,Sunday,Customer
30.38333333,5,15,Sunday,Customer
8.766666667,5,15,Sunday,Subscriber
17.6,5,15,Sunday,Customer
9.85,5,15,Sunday,Subscriber
5.45,5,15,Sunday,Subscriber
16.13333333,5,15,Sunday,Subscriber
8.166666667,5,15,Sunday,Subscriber
8.85,5,15,Sunday,Subscriber
31.06666667,5,15,Sunday,Customer
27.11666667,5,15,Sunday,Subscriber
7.983333333,5,14,Sunday,Subscriber
25.61666667,5,14,Sunday,Subscriber
6.55,5,14,Sunday,Subscriber
5.583333333,5,14,Sunday,Subscriber
24.45,5,14,Sunday,Customer
13.45,5,14,Sunday,Subscriber
5.6,5,14,Sunday,Subscriber
11.46666667,5,14,Sunday,Subscriber
12.36666667,5,14,Sunday,Subscriber
46.78333333,5,14,Sunday,Customer
21.3,5,14,Sunday,Subscriber
32.61666667,5,14,Sunday,Customer
90.25,5,14,Sunday,Customer
8.716666667,5,14,Sunday,Subscriber
11.06666667,5,13,Sunday,Subscriber
14.4,5,13,Sunday,Subscriber
34.71666667,5,13,Sunday,Customer
7.616666667,5,13,Sunday,Subscriber
6.983333333,5,13,Sunday,Subscriber
6.05,5,13,Sunday,Subscriber
8.483333333,5,13,Sunday,Customer
41.35,5,13,Sunday,Customer
13.1,5,13,Sunday,Subscriber
6.666666667,5,13,Sunday,Subscriber
3.716666667,5,13,Sunday,Subscriber
5.166666667,5,13,Sunday,Subscriber
29.83333333,5,13,Sunday,Customer
11.95,5,13,Sunday,Subscriber
5.366666667,5,13,Sunday,Subscriber
8.7,5,13,Sunday,Customer
4.35,5,13,Sunday,Subscriber
7.083333333,5,12,Sunday,Subscriber
7.166666667,5,12,Sunday,Subscriber
16.58333333,5,12,Sunday,Customer
24.73333333,5,12,Sunday,Customer
20.48333333,5,12,Sunday,Subscriber
2.65,5,12,Sunday,Customer
5.966666667,5,12,Sunday,Subscriber
13.36666667,5,12,Sunday,Subscriber
6.15,5,12,Sunday,Subscriber
9.6,5,12,Sunday,Subscriber
16.48333333,5,12,Sunday,Subscriber
45.68333333,5,12,Sunday,Customer
71,5,12,Sunday,Customer
25.05,5,12,Sunday,Customer
31.65,5,12,Sunday,Customer
4.666666667,5,12,Sunday,Subscriber
11.46666667,5,12,Sunday,Subscriber
5.166666667,5,11,Sunday,Subscriber
12.6,5,11,Sunday,Subscriber
7.016666667,5,11,Sunday,Subscriber
13.36666667,5,11,Sunday,Subscriber
16.96666667,5,11,Sunday,Subscriber
22.65,5,11,Sunday,Subscriber
45.1,5,11,Sunday,Customer
24.05,5,11,Sunday,Customer
11.05,5,10,Sunday,Subscriber
9.6,5,10,Sunday,Subscriber
9.466666667,5,10,Sunday,Subscriber
9.883333333,5,10,Sunday,Subscriber
20,5,10,Sunday,Subscriber
27.55,5,10,Sunday,Subscriber
37.2,5,9,Sunday,Customer
70.56666667,5,9,Sunday,Customer
9.183333333,5,9,Sunday,Subscriber
7.983333333,5,9,Sunday,Subscriber
9.9,5,9,Sunday,Customer
4.1,5,9,Sunday,Subscriber
1.533333333,5,8,Sunday,Subscriber
12.73333333,5,8,Sunday,Subscriber
4.55,5,7,Sunday,Subscriber
15.73333333,5,5,Sunday,Subscriber
6.333333333,5,2,Sunday,Subscriber
6.3,5,1,Sunday,Subscriber
5.683333333,5,0,Sunday,Subscriber
4.483333333,5,21,Saturday,Subscriber
7.166666667,5,21,Saturday,Subscriber
3.366666667,5,21,Saturday,Subscriber
7.85,5,21,Saturday,Subscriber
5,5,21,Saturday,Subscriber
9.266666667,5,20,Saturday,Customer
9.483333333,5,19,Saturday,Customer
11.66666667,5,19,Saturday,Customer
10.45,5,18,Saturday,Subscriber
1044.683333,5,18,Saturday,Customer
13.61666667,5,18,Saturday,Subscriber
17.38333333,5,18,Saturday,Subscriber
29.73333333,5,18,Saturday,Subscriber
26.38333333,5,18,Saturday,Subscriber
5.383333333,5,18,Saturday,Subscriber
11.46666667,5,18,Saturday,Subscriber
23.75,5,18,Saturday,Subscriber
2.616666667,5,18,Saturday,Subscriber
5.2,5,17,Saturday,Subscriber
19.06666667,5,17,Saturday,Subscriber
4.6,5,17,Saturday,Subscriber
4.483333333,5,17,Saturday,Subscriber
7.266666667,5,17,Saturday,Subscriber
15.11666667,5,17,Saturday,Subscriber
17.38333333,5,17,Saturday,Subscriber
20.31666667,5,17,Saturday,Subscriber
3.166666667,5,17,Saturday,Subscriber
3.183333333,5,17,Saturday,Subscriber
17.61666667,5,16,Saturday,Subscriber
13.13333333,5,16,Saturday,Subscriber
8.983333333,5,16,Saturday,Subscriber
3.916666667,5,16,Saturday,Subscriber
17.46666667,5,16,Saturday,Subscriber
11.85,5,16,Saturday,Subscriber
9.516666667,5,16,Saturday,Subscriber
3.383333333,5,16,Saturday,Subscriber
5.483333333,5,16,Saturday,Subscriber
11.08333333,5,15,Saturday,Subscriber
19.33333333,5,15,Saturday,Customer
5.75,5,15,Saturday,Subscriber
2.583333333,5,15,Saturday,Subscriber
8.816666667,5,15,Saturday,Subscriber
7.933333333,5,15,Saturday,Subscriber
4.516666667,5,15,Saturday,Subscriber
35.61666667,5,15,Saturday,Customer
15.65,5,15,Saturday,Subscriber
4.916666667,5,15,Saturday,Subscriber
3.8,5,14,Saturday,Subscriber
3.716666667,5,14,Saturday,Subscriber
10.55,5,14,Saturday,Customer
7.666666667,5,14,Saturday,Subscriber
4.616666667,5,14,Saturday,Subscriber
6.266666667,5,14,Saturday,Subscriber
8.65,5,13,Saturday,Subscriber
6.316666667,5,13,Saturday,Subscriber
3.266666667,5,13,Saturday,Subscriber
2.733333333,5,13,Saturday,Subscriber
6.333333333,5,13,Saturday,Subscriber
16.71666667,5,13,Saturday,Subscriber
9.4,5,13,Saturday,Subscriber
23.58333333,5,13,Saturday,Customer
1.733333333,5,12,Saturday,Subscriber
16.81666667,5,12,Saturday,Subscriber
29.66666667,5,12,Saturday,Subscriber
2.733333333,5,12,Saturday,Subscriber
17.2,5,12,Saturday,Subscriber
5.7,5,12,Saturday,Subscriber
7.2,5,12,Saturday,Customer
12.21666667,5,12,Saturday,Customer
8.233333333,5,11,Saturday,Subscriber
23.68333333,5,11,Saturday,Subscriber
2.9,5,11,Saturday,Subscriber
29.53333333,5,11,Saturday,Subscriber
18.21666667,5,11,Saturday,Subscriber
7.1,5,10,Saturday,Subscriber
22.41666667,5,10,Saturday,Subscriber
20.45,5,10,Saturday,Customer
45.83333333,5,10,Saturday,Subscriber
5.333333333,5,10,Saturday,Subscriber
10.63333333,5,9,Saturday,Subscriber
18.75,5,9,Saturday,Subscriber
6.466666667,5,9,Saturday,Subscriber
11.83333333,5,9,Saturday,Subscriber
4.183333333,5,9,Saturday,Subscriber
14.16666667,5,9,Saturday,Subscriber
10.98333333,5,8,Saturday,Subscriber
4.183333333,5,8,Saturday,Subscriber
18.68333333,5,8,Saturday,Subscriber
6.433333333,5,8,Saturday,Subscriber
6.716666667,5,8,Saturday,Subscriber
2.9,5,8,Saturday,Subscriber
50.16666667,5,7,Saturday,Subscriber
9.9,5,7,Saturday,Subscriber
5.733333333,5,6,Saturday,Subscriber
11.25,5,3,Saturday,Subscriber
7.566666667,5,1,Saturday,Subscriber
6.133333333,5,21,Friday,Subscriber
4.016666667,5,19,Friday,Subscriber
9.516666667,5,19,Friday,Customer
16.6,5,19,Friday,Subscriber
6,5,19,Friday,Subscriber
15.11666667,5,19,Friday,Subscriber
4.883333333,5,19,Friday,Subscriber
30.78333333,5,19,Friday,Customer
4.483333333,5,18,Friday,Subscriber
7.883333333,5,18,Friday,Customer
15.1,5,18,Friday,Subscriber
5.683333333,5,18,Friday,Subscriber
6.166666667,5,18,Friday,Subscriber
18.35,5,18,Friday,Customer
5.766666667,5,18,Friday,Customer
5.6,5,18,Friday,Subscriber
7.466666667,5,18,Friday,Subscriber
2.8,5,17,Friday,Subscriber
2.683333333,5,17,Friday,Subscriber
18.7,5,17,Friday,Subscriber
10.51666667,5,17,Friday,Subscriber
8.816666667,5,17,Friday,Subscriber
17.05,5,17,Friday,Subscriber
127.5333333,5,17,Friday,Customer
6.15,5,17,Friday,Subscriber
15.21666667,5,17,Friday,Subscriber
5.833333333,5,17,Friday,Customer
4.466666667,5,17,Friday,Subscriber
6.416666667,5,17,Friday,Subscriber
11.51666667,5,17,Friday,Customer
7.316666667,5,17,Friday,Subscriber
5.533333333,5,17,Friday,Subscriber
9.533333333,5,17,Friday,Subscriber
3.85,5,17,Friday,Subscriber
4.133333333,5,17,Friday,Subscriber
4,5,17,Friday,Subscriber
8.783333333,5,17,Friday,Subscriber
27.23333333,5,17,Friday,Subscriber
32.21666667,5,17,Friday,Customer
4.666666667,5,17,Friday,Subscriber
10.33333333,5,16,Friday,Subscriber
7.266666667,5,16,Friday,Subscriber
32.23333333,5,16,Friday,Subscriber
7.033333333,5,16,Friday,Subscriber
12.33333333,5,16,Friday,Customer
18.53333333,5,16,Friday,Subscriber
10.06666667,5,16,Friday,Subscriber
16.41666667,5,16,Friday,Subscriber
23.08333333,5,16,Friday,Subscriber
7.166666667,5,16,Friday,Subscriber
6.016666667,5,16,Friday,Subscriber
32.9,5,16,Friday,Customer
5.116666667,5,16,Friday,Subscriber
45.53333333,5,16,Friday,Customer
5.6,5,16,Friday,Subscriber
11.68333333,5,16,Friday,Customer
8.3,5,16,Friday,Subscriber
14.11666667,5,16,Friday,Customer
14.56666667,5,16,Friday,Subscriber
8.466666667,5,16,Friday,Subscriber
21.33333333,5,16,Friday,Subscriber
11.85,5,16,Friday,Customer
5.2,5,16,Friday,Subscriber
59.43333333,5,16,Friday,Customer
18.13333333,5,16,Friday,Customer
2.833333333,5,16,Friday,Subscriber
3.666666667,5,16,Friday,Subscriber
3.516666667,5,16,Friday,Subscriber
17.05,5,16,Friday,Subscriber
10.08333333,5,16,Friday,Subscriber
19.31666667,5,15,Friday,Customer
11.23333333,5,15,Friday,Subscriber
25.28333333,5,15,Friday,Subscriber
4.216666667,5,15,Friday,Subscriber
25.18333333,5,15,Friday,Subscriber
6.966666667,5,15,Friday,Subscriber
16.45,5,15,Friday,Subscriber
7.516666667,5,15,Friday,Customer
15.88333333,5,15,Friday,Customer
8.683333333,5,15,Friday,Subscriber
5.416666667,5,15,Friday,Subscriber
19.78333333,5,15,Friday,Customer
10.95,5,15,Friday,Subscriber
9.4,5,15,Friday,Subscriber
10.58333333,5,15,Friday,Subscriber
6.683333333,5,15,Friday,Subscriber
4.033333333,5,15,Friday,Subscriber
51.71666667,5,15,Friday,Customer
16.28333333,5,15,Friday,Customer
30.1,5,15,Friday,Customer
15.7,5,15,Friday,Subscriber
7.6,5,15,Friday,Customer
17.35,5,15,Friday,Customer
10.46666667,5,15,Friday,Subscriber
3,5,14,Friday,Subscriber
22.28333333,5,14,Friday,Subscriber
4.716666667,5,14,Friday,Subscriber
4.25,5,14,Friday,Subscriber
22.76666667,5,14,Friday,Customer
6.566666667,5,14,Friday,Subscriber
6.716666667,5,14,Friday,Subscriber
19.1,5,14,Friday,Subscriber
2.6,5,14,Friday,Subscriber
15.33333333,5,14,Friday,Customer
13.38333333,5,14,Friday,Customer
5.083333333,5,14,Friday,Subscriber
21.93333333,5,14,Friday,Subscriber
33.56666667,5,14,Friday,Customer
2.816666667,5,14,Friday,Subscriber
21.63333333,5,14,Friday,Customer
5.916666667,5,14,Friday,Subscriber
24.66666667,5,14,Friday,Customer
6.7,5,14,Friday,Subscriber
28.81666667,5,13,Friday,Customer
7.516666667,5,13,Friday,Subscriber
31.28333333,5,13,Friday,Subscriber
10.21666667,5,13,Friday,Subscriber
30.83333333,5,13,Friday,Customer
5.116666667,5,13,Friday,Subscriber
46.21666667,5,13,Friday,Customer
36.88333333,5,13,Friday,Customer
5,5,13,Friday,Subscriber
3.933333333,5,13,Friday,Customer
17.31666667,5,13,Friday,Subscriber
3.2,5,13,Friday,Subscriber
28.66666667,5,12,Friday,Customer
20.46666667,5,12,Friday,Customer
19.53333333,5,12,Friday,Subscriber
38,5,12,Friday,Customer
3.05,5,12,Friday,Subscriber
21.15,5,12,Friday,Customer
6.816666667,5,12,Friday,Subscriber
20.7,5,12,Friday,Subscriber
8.65,5,12,Friday,Subscriber
33.93333333,5,12,Friday,Customer
23.18333333,5,12,Friday,Subscriber
15.96666667,5,12,Friday,Subscriber
7.533333333,5,12,Friday,Subscriber
6.183333333,5,12,Friday,Subscriber
5.066666667,5,11,Friday,Subscriber
3.55,5,11,Friday,Subscriber
8.533333333,5,11,Friday,Subscriber
16.01666667,5,11,Friday,Subscriber
5.483333333,5,11,Friday,Subscriber
5.5,5,11,Friday,Subscriber
10.16666667,5,11,Friday,Subscriber
8.716666667,5,11,Friday,Subscriber
16.65,5,11,Friday,Subscriber
3.4,5,11,Friday,Subscriber
21.65,5,11,Friday,Customer
21.58333333,5,10,Friday,Subscriber
10.7,5,10,Friday,Subscriber
20,5,10,Friday,Customer
7.066666667,5,10,Friday,Subscriber
8.833333333,5,10,Friday,Subscriber
62.86666667,5,10,Friday,Subscriber
18.53333333,5,10,Friday,Subscriber
8.15,5,10,Friday,Customer
6.883333333,5,10,Friday,Subscriber
4,5,10,Friday,Subscriber
34.56666667,5,9,Friday,Customer
142.9666667,5,9,Friday,Customer
8.983333333,5,9,Friday,Subscriber
12.46666667,5,9,Friday,Subscriber
6.866666667,5,9,Friday,Subscriber
5.483333333,5,9,Friday,Subscriber
8.016666667,5,9,Friday,Subscriber
24.75,5,9,Friday,Subscriber
12.56666667,5,9,Friday,Subscriber
27.15,5,9,Friday,Customer
12.61666667,5,9,Friday,Subscriber
11.13333333,5,9,Friday,Subscriber
4.433333333,5,8,Friday,Subscriber
8.666666667,5,8,Friday,Subscriber
4.233333333,5,8,Friday,Subscriber
16.83333333,5,8,Friday,Subscriber
5.05,5,8,Friday,Subscriber
6.033333333,5,8,Friday,Subscriber
14.98333333,5,8,Friday,Subscriber
10.35,5,8,Friday,Customer
11.33333333,5,8,Friday,Subscriber
18.05,5,8,Friday,Subscriber
14.16666667,5,8,Friday,Customer
7.566666667,5,8,Friday,Subscriber
27.86666667,5,8,Friday,Customer
27.15,5,8,Friday,Subscriber
9.55,5,8,Friday,Subscriber
20.25,5,8,Friday,Subscriber
2.283333333,5,8,Friday,Subscriber
6.15,5,8,Friday,Subscriber
21.28333333,5,8,Friday,Subscriber
8.35,5,8,Friday,Subscriber
21.2,5,8,Friday,Subscriber
10.78333333,5,8,Friday,Customer
4.45,5,8,Friday,Subscriber
32.1,5,8,Friday,Customer
11.73333333,5,8,Friday,Subscriber
10.8,5,8,Friday,Subscriber
19.05,5,8,Friday,Subscriber
14.41666667,5,8,Friday,Subscriber
4.25,5,8,Friday,Subscriber
11.98333333,5,8,Friday,Subscriber
23.21666667,5,8,Friday,Subscriber
3.316666667,5,7,Friday,Subscriber
2.933333333,5,7,Friday,Subscriber
6.583333333,5,7,Friday,Subscriber
18.78333333,5,7,Friday,Subscriber
10.75,5,7,Friday,Subscriber
11.85,5,7,Friday,Subscriber
16.8,5,7,Friday,Subscriber
12.1,5,7,Friday,Subscriber
5.516666667,5,7,Friday,Subscriber
19.76666667,5,7,Friday,Subscriber
5.416666667,5,7,Friday,Subscriber
10.16666667,5,7,Friday,Subscriber
12.18333333,5,7,Friday,Subscriber
14.9,5,7,Friday,Subscriber
4.783333333,5,6,Friday,Subscriber
10.58333333,5,6,Friday,Subscriber
5.433333333,5,6,Friday,Subscriber
65.06666667,5,6,Friday,Customer
21.38333333,5,6,Friday,Subscriber
15.61666667,5,6,Friday,Subscriber
3.833333333,5,5,Friday,Subscriber
4.633333333,5,5,Friday,Subscriber
18.4,5,5,Friday,Customer
13.53333333,5,0,Friday,Subscriber
15.1,5,23,Thursday,Subscriber
6.35,5,23,Thursday,Subscriber
17.55,5,23,Thursday,Subscriber
7.383333333,5,23,Thursday,Subscriber
23.25,5,22,Thursday,Customer
7.033333333,5,22,Thursday,Subscriber
9.233333333,5,22,Thursday,Subscriber
16.16666667,5,22,Thursday,Subscriber
13.08333333,5,21,Thursday,Customer
39.4,5,21,Thursday,Customer
5.433333333,5,21,Thursday,Subscriber
21.61666667,5,21,Thursday,Subscriber
9.116666667,5,21,Thursday,Subscriber
23.56666667,5,21,Thursday,Subscriber
10.43333333,5,21,Thursday,Subscriber
27.81666667,5,20,Thursday,Customer
19.2,5,20,Thursday,Customer
19.56666667,5,20,Thursday,Customer
16.35,5,20,Thursday,Subscriber
9.033333333,5,20,Thursday,Subscriber
